order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extraction_timestamp,data_source
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
