order_id,item_id,date_id,customer_id,product_id,store_id,staff_id,quantity,list_price_usd,discount,final_price_usd,final_price_EGP
915,3,20170528.0,215.0,42,2.0,6.0,1,2299.99,0.2,1839.99,99954.99
915,4,20170528.0,215.0,2,2.0,6.0,1,749.99,0.07,697.49,37890.21
916,1,20170528.0,718.0,92,2.0,6.0,1,209.99,0.2,167.99,9125.93
917,1,20170529.0,881.0,41,1.0,2.0,1,1469.99,0.07,1367.09,74265.29
918,1,20170530.0,242.0,91,1.0,3.0,1,349.99,0.2,279.99,15210.17
918,2,20170530.0,242.0,31,1.0,3.0,1,1632.99,0.1,1469.69,79838.91
918,3,20170530.0,242.0,4,1.0,3.0,2,2899.99,0.07,5393.98,293020.49
919,1,20170530.0,781.0,7,2.0,7.0,1,3999.99,0.07,3719.99,202083.29
919,2,20170530.0,781.0,44,2.0,7.0,1,539.99,0.1,485.99,26400.78
920,1,20170530.0,966.0,76,2.0,7.0,1,299.99,0.05,284.99,15481.71
920,2,20170530.0,966.0,39,2.0,7.0,2,1499.99,0.07,2789.98,151561.83
920,3,20170530.0,966.0,78,2.0,7.0,1,647.99,0.05,615.59,33441.09
920,4,20170530.0,966.0,80,2.0,7.0,2,761.99,0.07,1417.3,76992.91
921,1,20170531.0,628.0,77,2.0,6.0,1,799.99,0.2,639.99,34766.67
921,2,20170531.0,628.0,75,2.0,6.0,2,599.99,0.07,1115.98,60624.13
921,3,20170531.0,628.0,48,2.0,6.0,1,1499.99,0.1,1349.99,73336.37
922,1,20170531.0,656.0,68,2.0,6.0,1,449.99,0.2,359.99,19556.06
922,2,20170531.0,656.0,73,2.0,6.0,1,749.99,0.2,599.99,32593.73
922,3,20170531.0,656.0,86,2.0,6.0,1,149.99,0.1,134.99,7333.2
923,1,20170531.0,769.0,74,2.0,7.0,2,439.99,0.05,835.98,45413.5
923,2,20170531.0,769.0,6,2.0,7.0,1,469.99,0.1,422.99,22978.39
924,1,,,97,,,2,349.99,0.2,559.98,30420.35
924,2,,,36,,,1,832.99,0.2,666.39,36200.81
925,1,20170602.0,1316.0,97,2.0,7.0,1,349.99,0.07,325.49,17681.83
925,2,20170602.0,1316.0,62,2.0,7.0,2,3499.99,0.2,5599.98,304211.29
926,1,20170603.0,233.0,37,1.0,2.0,2,379.99,0.2,607.98,33027.88
927,1,20170603.0,1438.0,74,1.0,2.0,2,439.99,0.1,791.98,43023.31
927,2,20170603.0,1438.0,16,1.0,2.0,2,599.99,0.2,959.98,52149.79
927,3,20170603.0,1438.0,50,1.0,2.0,1,5999.99,0.1,5399.99,293346.95
927,4,20170603.0,1438.0,3,1.0,2.0,1,999.99,0.1,899.99,48890.75
927,5,20170603.0,1438.0,43,1.0,2.0,1,5299.99,0.07,4928.99,267760.52
928,1,20170605.0,957.0,71,1.0,3.0,2,416.99,0.05,792.28,43039.56
928,2,20170605.0,957.0,83,1.0,3.0,1,149.99,0.2,119.99,6518.4
929,1,20170605.0,472.0,82,2.0,6.0,1,659.99,0.2,527.99,28682.43
929,2,20170605.0,472.0,63,2.0,6.0,2,3499.99,0.1,6299.98,342237.7
929,3,20170605.0,472.0,24,2.0,6.0,1,549.99,0.05,522.49,28383.56
930,1,20170605.0,1224.0,56,3.0,9.0,2,5499.99,0.07,10229.98,555729.42
930,2,20170605.0,1224.0,82,3.0,9.0,1,659.99,0.07,613.79,33343.32
930,3,20170605.0,1224.0,60,3.0,9.0,1,1559.99,0.1,1403.99,76269.85
930,4,20170605.0,1224.0,65,3.0,9.0,2,346.99,0.05,659.28,35814.52
930,5,20170605.0,1224.0,51,3.0,9.0,2,6499.99,0.1,11699.98,635585.14
931,1,20170607.0,631.0,49,2.0,6.0,2,3499.99,0.07,6509.98,353645.63
931,2,20170607.0,631.0,76,2.0,6.0,1,299.99,0.2,239.99,13037.23
932,1,20170607.0,804.0,74,2.0,6.0,1,439.99,0.05,417.99,22706.75
933,1,20170607.0,909.0,77,2.0,6.0,1,799.99,0.07,743.99,40416.25
933,2,20170607.0,909.0,21,2.0,6.0,1,269.99,0.2,215.99,11733.46
933,3,20170607.0,909.0,75,2.0,6.0,2,599.99,0.05,1139.98,61927.87
934,1,20170609.0,93.0,35,2.0,7.0,2,832.99,0.05,1582.68,85976.93
934,2,20170609.0,93.0,48,2.0,7.0,1,1499.99,0.05,1424.99,77410.61
934,3,20170609.0,93.0,18,2.0,7.0,1,449.0,0.1,404.1,21952.17
934,4,20170609.0,93.0,61,2.0,7.0,1,4999.99,0.07,4649.99,252604.23
934,5,20170609.0,93.0,56,2.0,7.0,2,5499.99,0.2,8799.98,478046.81
935,1,,,65,,,2,346.99,0.2,555.18,30159.59
935,2,,,76,,,2,299.99,0.07,557.98,30311.56
935,3,,,6,,,1,469.99,0.07,437.09,23744.34
935,4,,,38,,,1,549.99,0.07,511.49,27786.02
936,1,20170610.0,265.0,70,2.0,6.0,1,659.99,0.1,593.99,32267.73
936,2,20170610.0,265.0,44,2.0,6.0,1,539.99,0.07,502.19,27280.81
937,1,20170611.0,73.0,108,2.0,7.0,2,449.99,0.1,809.98,44001.14
937,2,20170611.0,73.0,51,2.0,7.0,2,6499.99,0.07,12089.98,656771.31
937,3,20170611.0,73.0,58,2.0,7.0,2,4999.99,0.07,9299.98,505208.47
937,4,20170611.0,73.0,28,2.0,7.0,2,2499.99,0.07,4649.98,252603.73
937,5,20170611.0,73.0,66,2.0,7.0,1,250.99,0.2,200.79,10907.74
938,1,20170611.0,129.0,4,2.0,6.0,1,2899.99,0.05,2754.99,149661.0
938,2,20170611.0,129.0,13,2.0,6.0,1,269.99,0.05,256.49,13933.49
939,1,20170611.0,1407.0,5,2.0,6.0,1,1320.99,0.1,1188.89,64584.84
939,2,20170611.0,1407.0,107,2.0,6.0,2,416.99,0.2,667.18,36243.84
940,1,20170612.0,585.0,75,1.0,2.0,2,599.99,0.2,959.98,52149.79
941,1,20170612.0,736.0,25,1.0,2.0,1,499.99,0.1,449.99,24445.13
941,2,20170612.0,736.0,102,1.0,2.0,2,489.99,0.05,930.98,50574.24
941,3,20170612.0,736.0,11,1.0,2.0,2,1680.99,0.07,3126.64,169850.42
942,1,20170613.0,537.0,98,2.0,6.0,2,489.99,0.05,930.98,50574.24
942,2,20170613.0,537.0,110,2.0,6.0,2,470.99,0.1,847.78,46054.57
942,3,20170613.0,537.0,35,2.0,6.0,2,832.99,0.07,1549.36,84166.89
942,4,20170613.0,537.0,103,2.0,6.0,1,551.99,0.05,524.39,28486.78
942,5,20170613.0,537.0,100,2.0,6.0,1,489.99,0.05,465.49,25287.12
943,1,20170613.0,1025.0,25,2.0,6.0,1,499.99,0.2,399.99,21729.01
943,2,20170613.0,1025.0,82,2.0,6.0,1,659.99,0.2,527.99,28682.43
944,1,20170614.0,138.0,29,1.0,3.0,2,999.99,0.07,1859.98,101040.89
944,2,20170614.0,138.0,16,1.0,3.0,2,599.99,0.1,1079.98,58668.51
944,3,20170614.0,138.0,70,1.0,3.0,2,659.99,0.2,1055.98,57364.85
944,4,20170614.0,138.0,85,1.0,3.0,2,329.99,0.2,527.98,28681.99
944,5,20170614.0,138.0,69,1.0,3.0,2,416.99,0.07,775.6,42133.46
945,1,20170614.0,167.0,105,2.0,7.0,1,533.99,0.05,507.29,27557.85
945,2,20170614.0,167.0,94,2.0,7.0,2,249.99,0.2,399.98,21728.57
945,3,20170614.0,167.0,34,2.0,7.0,2,469.99,0.05,892.98,48509.94
945,4,20170614.0,167.0,44,2.0,7.0,2,539.99,0.1,971.98,52801.56
945,5,20170614.0,167.0,50,2.0,7.0,2,5999.99,0.05,11399.98,619288.01
946,1,20170614.0,525.0,7,2.0,6.0,1,3999.99,0.1,3599.99,195564.47
946,2,20170614.0,525.0,85,2.0,6.0,2,329.99,0.2,527.98,28681.99
946,3,20170614.0,525.0,62,2.0,6.0,1,3499.99,0.05,3324.99,180625.45
946,4,20170614.0,525.0,22,2.0,6.0,2,269.99,0.2,431.98,23466.93
946,5,20170614.0,525.0,56,2.0,6.0,2,5499.99,0.07,10229.98,555729.42
947,1,20170615.0,278.0,32,1.0,3.0,1,469.99,0.05,446.49,24254.97
947,2,20170615.0,278.0,42,1.0,3.0,2,2299.99,0.07,4277.98,232395.35
947,3,20170615.0,278.0,44,1.0,3.0,1,539.99,0.07,502.19,27280.81
948,1,20170615.0,618.0,23,2.0,6.0,2,299.99,0.2,479.98,26074.46
948,2,20170615.0,618.0,20,2.0,6.0,2,599.99,0.1,1079.98,58668.51
948,3,20170615.0,618.0,101,2.0,6.0,1,339.99,0.2,271.99,14775.58
948,4,20170615.0,618.0,92,2.0,6.0,2,209.99,0.2,335.98,18251.86
948,5,20170615.0,618.0,72,2.0,6.0,2,619.99,0.2,991.98,53888.14
949,1,20170616.0,867.0,9,1.0,3.0,2,2999.99,0.1,5399.98,293346.46
949,2,20170616.0,867.0,55,1.0,3.0,2,2699.99,0.05,5129.98,278679.04
950,1,20170616.0,142.0,56,2.0,6.0,1,5499.99,0.05,5224.99,283840.29
951,1,20170616.0,339.0,59,2.0,7.0,1,2599.99,0.1,2339.99,127116.74
951,2,20170616.0,339.0,43,2.0,7.0,2,5299.99,0.1,9539.98,518246.17
951,3,20170616.0,339.0,62,2.0,7.0,2,3499.99,0.2,5599.98,304211.29
952,1,20170616.0,355.0,20,2.0,7.0,2,599.99,0.07,1115.98,60624.13
952,2,20170616.0,355.0,57,2.0,7.0,1,1999.99,0.05,1899.99,103214.32
953,1,20170616.0,658.0,23,2.0,7.0,2,299.99,0.07,557.98,30311.56
954,1,20170617.0,611.0,4,2.0,6.0,2,2899.99,0.1,5219.98,283568.21
955,1,20170617.0,880.0,43,2.0,6.0,1,5299.99,0.1,4769.99,259123.08
955,2,20170617.0,880.0,31,2.0,6.0,2,1632.99,0.07,3037.36,165000.41
955,3,20170617.0,880.0,96,2.0,6.0,1,349.99,0.05,332.49,18062.08
955,4,20170617.0,880.0,63,2.0,6.0,1,3499.99,0.2,2799.99,152105.65
955,5,20170617.0,880.0,88,2.0,6.0,1,189.99,0.05,180.49,9804.89
956,1,20170617.0,1184.0,76,2.0,6.0,2,299.99,0.1,539.98,29333.77
956,2,20170617.0,1184.0,23,2.0,6.0,1,299.99,0.2,239.99,13037.23
956,3,20170617.0,1184.0,73,2.0,6.0,2,749.99,0.1,1349.98,73335.88
956,4,20170617.0,1184.0,13,2.0,6.0,2,269.99,0.2,431.98,23466.93
956,5,20170617.0,1184.0,79,2.0,6.0,2,402.99,0.1,725.38,39405.36
957,1,20170617.0,722.0,108,3.0,9.0,2,449.99,0.05,854.98,46445.65
957,2,20170617.0,722.0,14,3.0,9.0,2,269.99,0.07,502.18,27280.3
957,3,20170617.0,722.0,70,3.0,9.0,2,659.99,0.05,1253.98,68120.76
957,4,20170617.0,722.0,66,3.0,9.0,1,250.99,0.07,233.42,12680.25
957,5,20170617.0,722.0,111,3.0,9.0,1,470.99,0.05,447.44,24306.58
958,1,20170618.0,1276.0,51,1.0,2.0,1,6499.99,0.1,5849.99,317792.57
958,2,20170618.0,1276.0,76,1.0,2.0,1,299.99,0.2,239.99,13037.23
959,1,20170618.0,650.0,15,2.0,7.0,1,529.99,0.2,423.99,23032.77
959,2,20170618.0,650.0,72,2.0,7.0,1,619.99,0.1,557.99,30312.08
959,3,20170618.0,650.0,41,2.0,7.0,1,1469.99,0.05,1396.49,75862.39
959,4,20170618.0,650.0,65,2.0,7.0,1,346.99,0.07,322.7,17530.26
960,1,20170618.0,1390.0,73,2.0,7.0,2,749.99,0.05,1424.98,77410.1
960,2,20170618.0,1390.0,52,2.0,7.0,1,875.99,0.1,788.39,42828.24
960,3,20170618.0,1390.0,48,2.0,7.0,2,1499.99,0.05,2849.98,154821.23
960,4,20170618.0,1390.0,83,2.0,7.0,2,149.99,0.1,269.98,14666.39
961,1,20170619.0,82.0,105,1.0,2.0,1,533.99,0.1,480.59,26107.43
961,2,20170619.0,82.0,47,1.0,2.0,2,5299.99,0.2,8479.98,460663.26
961,3,20170619.0,82.0,65,1.0,2.0,2,346.99,0.07,645.4,35060.53
962,1,20170619.0,570.0,65,2.0,7.0,2,346.99,0.07,645.4,35060.53
962,2,20170619.0,570.0,64,2.0,7.0,2,489.99,0.07,911.38,49509.52
963,1,20170619.0,1432.0,4,2.0,6.0,1,2899.99,0.07,2696.99,146510.24
964,1,20170620.0,404.0,90,2.0,7.0,1,209.99,0.2,167.99,9125.93
964,2,20170620.0,404.0,74,2.0,7.0,1,439.99,0.2,351.99,19121.47
965,1,20170620.0,457.0,90,2.0,6.0,2,209.99,0.1,377.98,20533.34
966,1,20170620.0,389.0,88,3.0,8.0,1,189.99,0.05,180.49,9804.89
966,2,20170620.0,389.0,73,3.0,8.0,1,749.99,0.07,697.49,37890.21
967,1,20170621.0,1323.0,66,2.0,6.0,1,250.99,0.2,200.79,10907.74
967,2,20170621.0,1323.0,77,2.0,6.0,2,799.99,0.05,1519.98,82570.84
967,3,20170621.0,1323.0,87,2.0,6.0,1,189.99,0.1,170.99,9288.85
967,4,20170621.0,1323.0,103,2.0,6.0,1,551.99,0.2,441.59,23988.87
968,1,20170621.0,1403.0,87,2.0,6.0,1,189.99,0.2,151.99,8256.75
968,2,20170621.0,1403.0,61,2.0,6.0,2,4999.99,0.05,9499.98,516073.17
968,3,20170621.0,1403.0,10,2.0,6.0,2,1549.0,0.05,2943.1,159879.79
969,1,20170621.0,248.0,74,3.0,9.0,1,439.99,0.2,351.99,19121.47
969,2,20170621.0,248.0,36,3.0,9.0,1,832.99,0.1,749.69,40725.91
970,1,20170622.0,836.0,85,2.0,7.0,1,329.99,0.1,296.99,16133.62
970,2,20170622.0,836.0,48,2.0,7.0,2,1499.99,0.1,2699.98,146672.74
970,3,20170622.0,836.0,54,2.0,7.0,2,3199.99,0.1,5759.98,312902.96
970,4,20170622.0,836.0,68,2.0,7.0,1,449.99,0.1,404.99,22000.57
971,1,20170622.0,1426.0,70,3.0,8.0,2,659.99,0.05,1253.98,68120.76
971,2,20170622.0,1426.0,65,3.0,8.0,2,346.99,0.07,645.4,35060.53
971,3,20170622.0,1426.0,8,3.0,8.0,2,1799.99,0.05,3419.98,185785.68
971,4,20170622.0,1426.0,12,3.0,8.0,2,549.99,0.07,1022.98,55572.03
971,5,20170622.0,1426.0,38,3.0,8.0,1,549.99,0.2,439.99,23901.95
972,1,20170623.0,270.0,100,2.0,7.0,1,489.99,0.2,391.99,21294.42
972,2,20170623.0,270.0,63,2.0,7.0,1,3499.99,0.07,3254.99,176822.81
973,1,20170624.0,238.0,4,2.0,6.0,2,2899.99,0.1,5219.98,283568.21
973,2,20170624.0,238.0,28,2.0,6.0,2,2499.99,0.1,4499.98,244455.22
973,3,20170624.0,238.0,47,2.0,6.0,2,5299.99,0.05,10069.98,547037.62
973,4,20170624.0,238.0,71,2.0,6.0,1,416.99,0.07,387.8,21066.73
974,1,20170624.0,511.0,33,3.0,8.0,2,469.99,0.1,845.98,45956.79
974,2,20170624.0,511.0,22,3.0,8.0,2,269.99,0.2,431.98,23466.93
975,1,20170625.0,1092.0,110,2.0,6.0,2,470.99,0.2,753.58,40937.4
976,1,20170625.0,1266.0,26,3.0,9.0,2,599.99,0.1,1079.98,58668.51
976,2,20170625.0,1266.0,39,3.0,9.0,1,1499.99,0.07,1394.99,75780.92
977,1,20170626.0,400.0,52,2.0,7.0,2,875.99,0.1,1576.78,85656.47
977,2,20170626.0,400.0,69,2.0,7.0,2,416.99,0.05,792.28,43039.56
977,3,20170626.0,400.0,27,2.0,7.0,1,999.99,0.05,949.99,51606.9
977,4,20170626.0,400.0,80,2.0,7.0,2,761.99,0.05,1447.78,78648.68
978,1,20170626.0,1123.0,106,2.0,6.0,2,449.99,0.05,854.98,46445.65
978,2,20170626.0,1123.0,25,2.0,6.0,2,499.99,0.2,799.98,43458.01
978,3,20170626.0,1123.0,108,2.0,6.0,2,449.99,0.05,854.98,46445.65
979,1,20170626.0,1190.0,55,2.0,6.0,1,2699.99,0.05,2564.99,139339.52
979,2,20170626.0,1190.0,71,2.0,6.0,2,416.99,0.2,667.18,36243.84
979,3,20170626.0,1190.0,12,2.0,6.0,2,549.99,0.1,989.98,53779.39
979,4,20170626.0,1190.0,52,2.0,6.0,1,875.99,0.2,700.79,38069.54
980,1,20170626.0,328.0,49,3.0,9.0,2,3499.99,0.2,5599.98,304211.29
980,2,20170626.0,328.0,9,3.0,9.0,1,2999.99,0.1,2699.99,146673.23
980,3,20170626.0,328.0,64,3.0,9.0,1,489.99,0.1,440.99,23956.22
981,1,20170626.0,687.0,35,3.0,8.0,1,832.99,0.1,749.69,40725.91
981,2,20170626.0,687.0,95,3.0,8.0,2,299.99,0.05,569.98,30963.42
981,3,20170626.0,687.0,21,3.0,8.0,2,269.99,0.07,502.18,27280.3
981,4,20170626.0,687.0,36,3.0,8.0,2,832.99,0.1,1499.38,81451.83
981,5,20170626.0,687.0,61,3.0,8.0,1,4999.99,0.07,4649.99,252604.23
982,1,20170626.0,1423.0,22,3.0,9.0,2,269.99,0.1,485.98,26400.29
982,2,20170626.0,1423.0,110,3.0,9.0,1,470.99,0.07,438.02,23794.86
982,3,20170626.0,1423.0,52,3.0,9.0,1,875.99,0.07,814.67,44255.85
982,4,20170626.0,1423.0,40,3.0,9.0,2,4999.99,0.05,9499.98,516073.17
983,1,20170627.0,1158.0,63,2.0,6.0,1,3499.99,0.1,3149.99,171118.85
983,2,20170627.0,1158.0,20,2.0,6.0,2,599.99,0.2,959.98,52149.79
983,3,20170627.0,1158.0,68,2.0,6.0,1,449.99,0.07,418.49,22733.92
983,4,20170627.0,1158.0,81,2.0,6.0,2,1099.99,0.07,2045.98,111145.08
983,5,20170627.0,1158.0,88,2.0,6.0,1,189.99,0.05,180.49,9804.89
984,1,20170627.0,1287.0,68,2.0,7.0,1,449.99,0.2,359.99,19556.06
984,2,20170627.0,1287.0,81,2.0,7.0,2,1099.99,0.2,1759.98,95608.67
984,3,20170627.0,1287.0,12,2.0,7.0,1,549.99,0.1,494.99,26889.69
984,4,20170627.0,1287.0,111,2.0,7.0,1,470.99,0.2,376.79,20468.7
985,1,20170630.0,461.0,5,2.0,6.0,2,1320.99,0.07,2457.04,133475.33
985,2,20170630.0,461.0,59,2.0,6.0,1,2599.99,0.2,2079.99,112992.65
985,3,20170630.0,461.0,78,2.0,6.0,2,647.99,0.05,1231.18,66882.18
986,1,20170630.0,556.0,87,2.0,7.0,1,189.99,0.1,170.99,9288.85
986,2,20170630.0,556.0,78,2.0,7.0,1,647.99,0.05,615.59,33441.09
986,3,20170630.0,556.0,26,2.0,7.0,2,599.99,0.07,1115.98,60624.13
987,1,20170702.0,172.0,51,1.0,2.0,2,6499.99,0.1,11699.98,635585.14
987,2,20170702.0,172.0,60,1.0,2.0,2,1559.99,0.2,2495.98,135590.84
987,3,20170702.0,172.0,80,1.0,2.0,1,761.99,0.07,708.65,38496.46
988,1,20170702.0,436.0,35,2.0,6.0,1,832.99,0.2,666.39,36200.81
988,2,20170702.0,436.0,38,2.0,6.0,1,549.99,0.07,511.49,27786.02
988,3,20170702.0,436.0,12,2.0,6.0,2,549.99,0.07,1022.98,55572.03
989,1,20170702.0,1145.0,99,2.0,6.0,1,299.99,0.05,284.99,15481.71
989,2,20170702.0,1145.0,27,2.0,6.0,1,999.99,0.1,899.99,48890.75
989,3,20170702.0,1145.0,70,2.0,6.0,1,659.99,0.1,593.99,32267.73
989,4,20170702.0,1145.0,84,2.0,6.0,2,109.99,0.07,204.58,11113.6
989,5,20170702.0,1145.0,5,2.0,6.0,1,1320.99,0.1,1188.89,64584.84
990,1,20170704.0,706.0,6,2.0,7.0,2,469.99,0.2,751.98,40850.48
990,2,20170704.0,706.0,29,2.0,7.0,1,999.99,0.1,899.99,48890.75
990,3,20170704.0,706.0,91,2.0,7.0,1,349.99,0.1,314.99,17111.45
990,4,20170704.0,706.0,14,2.0,7.0,2,269.99,0.1,485.98,26400.29
991,1,20170706.0,751.0,9,1.0,2.0,2,2999.99,0.2,4799.98,260752.41
991,2,20170706.0,751.0,79,1.0,2.0,1,402.99,0.2,322.39,17513.49
991,3,20170706.0,751.0,34,1.0,2.0,1,469.99,0.2,375.99,20425.24
992,1,20170707.0,723.0,45,2.0,7.0,1,869.99,0.07,809.09,43952.72
992,2,20170707.0,723.0,102,2.0,7.0,1,489.99,0.1,440.99,23956.22
992,3,20170707.0,723.0,20,2.0,7.0,1,599.99,0.2,479.99,26074.89
992,4,20170707.0,723.0,101,2.0,7.0,2,339.99,0.2,543.98,29551.17
992,5,20170707.0,723.0,7,2.0,7.0,1,3999.99,0.05,3799.99,206429.16
993,1,20170709.0,1415.0,58,1.0,3.0,1,4999.99,0.2,3999.99,217293.97
993,2,20170709.0,1415.0,36,1.0,3.0,2,832.99,0.1,1499.38,81451.83
993,3,20170709.0,1415.0,10,1.0,3.0,2,1549.0,0.05,2943.1,159879.79
993,4,20170709.0,1415.0,99,1.0,3.0,2,299.99,0.07,557.98,30311.56
993,5,20170709.0,1415.0,79,1.0,3.0,2,402.99,0.1,725.38,39405.36
994,1,20170709.0,419.0,37,2.0,7.0,2,379.99,0.1,683.98,37156.36
994,2,20170709.0,419.0,45,2.0,7.0,1,869.99,0.2,695.99,37808.79
994,3,20170709.0,419.0,66,2.0,7.0,1,250.99,0.07,233.42,12680.25
995,1,20170711.0,621.0,16,1.0,2.0,2,599.99,0.1,1079.98,58668.51
995,2,20170711.0,621.0,90,1.0,2.0,1,209.99,0.2,167.99,9125.93
995,3,20170711.0,621.0,101,1.0,2.0,1,339.99,0.1,305.99,16622.53
996,1,20170711.0,915.0,68,1.0,2.0,2,449.99,0.05,854.98,46445.65
996,2,20170711.0,915.0,32,1.0,2.0,1,469.99,0.05,446.49,24254.97
997,1,20170711.0,485.0,86,2.0,7.0,2,149.99,0.07,278.98,15155.27
997,2,20170711.0,485.0,105,2.0,7.0,2,533.99,0.2,854.38,46413.21
997,3,20170711.0,485.0,14,2.0,7.0,2,269.99,0.07,502.18,27280.3
998,1,20170712.0,219.0,26,2.0,7.0,2,599.99,0.05,1139.98,61927.87
998,2,20170712.0,219.0,105,2.0,7.0,1,533.99,0.2,427.19,23206.61
999,1,20170712.0,590.0,70,2.0,6.0,2,659.99,0.07,1227.58,66686.64
999,2,20170712.0,590.0,106,2.0,6.0,1,449.99,0.05,427.49,23222.82
1000,1,20170712.0,645.0,65,2.0,7.0,2,346.99,0.05,659.28,35814.52
1000,2,20170712.0,645.0,111,2.0,7.0,1,470.99,0.1,423.89,23027.29
1000,3,20170712.0,645.0,19,2.0,7.0,2,449.0,0.07,835.14,45367.81
1000,4,20170712.0,645.0,29,2.0,7.0,2,999.99,0.05,1899.98,103213.81
1001,1,20170713.0,354.0,72,2.0,6.0,1,619.99,0.05,588.99,31996.08
1001,2,20170713.0,354.0,45,2.0,6.0,2,869.99,0.05,1652.98,89795.88
1001,3,20170713.0,354.0,58,2.0,6.0,1,4999.99,0.1,4499.99,244455.71
1001,4,20170713.0,354.0,111,2.0,6.0,1,470.99,0.07,438.02,23794.86
1002,1,20170714.0,1418.0,100,1.0,3.0,1,489.99,0.05,465.49,25287.12
1002,2,20170714.0,1418.0,83,1.0,3.0,1,149.99,0.1,134.99,7333.2
1002,3,20170714.0,1418.0,8,1.0,3.0,2,1799.99,0.1,3239.98,176007.49
1002,4,20170714.0,1418.0,79,1.0,3.0,1,402.99,0.2,322.39,17513.49
1003,1,20170714.0,503.0,34,2.0,7.0,2,469.99,0.05,892.98,48509.94
1003,2,20170714.0,503.0,51,2.0,7.0,2,6499.99,0.05,12349.98,670895.43
1004,1,20170714.0,1389.0,36,2.0,6.0,2,832.99,0.1,1499.38,81451.83
1005,1,20170715.0,266.0,14,2.0,7.0,2,269.99,0.2,431.98,23466.93
1005,2,20170715.0,266.0,81,2.0,7.0,2,1099.99,0.1,1979.98,107559.75
1005,3,20170715.0,266.0,99,2.0,7.0,1,299.99,0.1,269.99,14666.88
1006,1,20170715.0,1070.0,20,2.0,7.0,1,599.99,0.07,557.99,30312.06
1006,2,20170715.0,1070.0,68,2.0,7.0,1,449.99,0.1,404.99,22000.57
1006,3,20170715.0,1070.0,56,2.0,7.0,2,5499.99,0.07,10229.98,555729.42
1006,4,20170715.0,1070.0,65,2.0,7.0,1,346.99,0.1,312.29,16964.77
1006,5,20170715.0,1070.0,46,2.0,7.0,1,1409.99,0.1,1268.99,68936.16
1007,1,20170716.0,1115.0,26,2.0,6.0,1,599.99,0.2,479.99,26074.89
1007,2,20170716.0,1115.0,11,2.0,6.0,1,1680.99,0.05,1596.94,86751.56
1007,3,20170716.0,1115.0,85,2.0,6.0,2,329.99,0.1,593.98,32267.24
1007,4,20170716.0,1115.0,76,2.0,6.0,1,299.99,0.2,239.99,13037.23
1007,5,20170716.0,1115.0,106,2.0,6.0,2,449.99,0.1,809.98,44001.14
1008,1,20170716.0,1345.0,71,2.0,6.0,1,416.99,0.2,333.59,18121.92
1008,2,20170716.0,1345.0,2,2.0,6.0,1,749.99,0.1,674.99,36667.94
1008,3,20170716.0,1345.0,95,2.0,6.0,1,299.99,0.07,278.99,15155.78
1009,1,20170716.0,1064.0,95,3.0,8.0,2,299.99,0.07,557.98,30311.56
1009,2,20170716.0,1064.0,44,3.0,8.0,1,539.99,0.07,502.19,27280.81
1010,1,,,109,,,2,416.99,0.1,750.58,40774.32
1011,1,20170718.0,495.0,88,1.0,3.0,1,189.99,0.2,151.99,8256.75
1011,2,20170718.0,495.0,99,1.0,3.0,2,299.99,0.2,479.98,26074.46
1011,3,20170718.0,495.0,16,1.0,3.0,2,599.99,0.2,959.98,52149.79
1011,4,20170718.0,495.0,68,1.0,3.0,2,449.99,0.05,854.98,46445.65
1012,1,20170718.0,620.0,8,2.0,7.0,1,1799.99,0.07,1673.99,90937.2
1012,2,20170718.0,620.0,64,2.0,7.0,1,489.99,0.2,391.99,21294.42
1013,1,20170719.0,174.0,60,2.0,6.0,2,1559.99,0.05,2963.98,161014.12
1014,1,20170719.0,748.0,97,2.0,6.0,1,349.99,0.2,279.99,15210.17
1014,2,20170719.0,748.0,45,2.0,6.0,2,869.99,0.05,1652.98,89795.88
1014,3,20170719.0,748.0,81,2.0,6.0,2,1099.99,0.1,1979.98,107559.75
1014,4,20170719.0,748.0,59,2.0,6.0,1,2599.99,0.05,2469.99,134178.78
1015,1,20170719.0,799.0,6,2.0,7.0,2,469.99,0.1,845.98,45956.79
1015,2,20170719.0,799.0,73,2.0,7.0,2,749.99,0.2,1199.98,65187.45
1015,3,20170719.0,799.0,101,2.0,7.0,2,339.99,0.1,611.98,33245.07
1015,4,20170719.0,799.0,13,2.0,7.0,1,269.99,0.2,215.99,11733.46
1016,1,20170719.0,1417.0,76,3.0,9.0,2,299.99,0.07,557.98,30311.56
1017,1,20170720.0,168.0,89,2.0,6.0,1,209.99,0.07,195.29,10608.89
1017,2,20170720.0,168.0,82,2.0,6.0,2,659.99,0.2,1055.98,57364.85
1017,3,20170720.0,168.0,100,2.0,6.0,1,489.99,0.2,391.99,21294.42
1017,4,20170720.0,168.0,18,2.0,6.0,2,449.0,0.2,718.4,39026.07
1017,5,20170720.0,168.0,77,2.0,6.0,2,799.99,0.1,1439.98,78225.01
1018,1,20170722.0,290.0,76,2.0,6.0,2,299.99,0.07,557.98,30311.56
1018,2,20170722.0,290.0,97,2.0,6.0,2,349.99,0.1,629.98,34222.89
1018,3,20170722.0,290.0,91,2.0,6.0,1,349.99,0.2,279.99,15210.17
1019,1,20170722.0,408.0,30,2.0,7.0,1,999.99,0.1,899.99,48890.75
1019,2,20170722.0,408.0,52,2.0,7.0,1,875.99,0.2,700.79,38069.54
1019,3,20170722.0,408.0,37,2.0,7.0,1,379.99,0.05,360.99,19610.3
