order_id,order_status,order_status_label,order_date,required_date,shipped_date,latency_days,is_late_delivery,delivery_status,is_local_customer,customer_state,store_state
576,4,Completed,2016-11-27,2016-11-30,2016-11-28,1.0,False,On-Time,True,Ca,Ca
577,4,Completed,2016-11-27,2016-11-30,2016-11-29,2.0,False,On-Time,True,Ny,Ny
578,4,Completed,2016-11-27,2016-11-28,2016-11-29,2.0,True,Late,True,Ny,Ny
579,4,Completed,2016-11-27,2016-11-30,2016-11-29,2.0,False,On-Time,True,Tx,Tx
580,4,Completed,2016-11-30,2016-12-02,2016-12-02,2.0,False,On-Time,True,Ca,Ca
581,4,Completed,2016-12-03,2016-12-05,2016-12-06,3.0,True,Late,True,Ca,Ca
583,4,Completed,2016-12-04,2016-12-05,2016-12-07,3.0,True,Late,True,Ny,Ny
584,4,Completed,2016-12-04,2016-12-05,2016-12-05,1.0,False,On-Time,True,Ny,Ny
585,4,Completed,2016-12-04,2016-12-05,2016-12-05,1.0,False,On-Time,True,Ny,Ny
586,4,Completed,2016-12-04,2016-12-06,2016-12-05,1.0,False,On-Time,True,Ny,Ny
587,4,Completed,2016-12-06,2016-12-08,2016-12-08,2.0,False,On-Time,True,Ca,Ca
588,4,Completed,2016-12-06,2016-12-07,2016-12-07,1.0,False,On-Time,True,Ny,Ny
589,4,Completed,2016-12-06,2016-12-07,2016-12-07,1.0,False,On-Time,True,Ny,Ny
590,4,Completed,2016-12-06,2016-12-09,2016-12-07,1.0,False,On-Time,True,Ny,Ny
591,4,Completed,2016-12-06,2016-12-09,2016-12-09,3.0,False,On-Time,True,Ny,Ny
592,4,Completed,2016-12-06,2016-12-08,2016-12-08,2.0,False,On-Time,True,Ny,Ny
593,4,Completed,2016-12-07,2016-12-10,2016-12-08,1.0,False,On-Time,True,Tx,Tx
594,4,Completed,2016-12-07,2016-12-08,2016-12-08,1.0,False,On-Time,True,Tx,Tx
595,4,Completed,2016-12-08,2016-12-09,2016-12-11,3.0,True,Late,True,Ca,Ca
596,4,Completed,2016-12-08,2016-12-09,2016-12-09,1.0,False,On-Time,True,Ca,Ca
597,4,Completed,2016-12-08,2016-12-09,2016-12-10,2.0,True,Late,True,Ny,Ny
599,4,Completed,2016-12-09,2016-12-10,2016-12-12,3.0,True,Late,True,Ny,Ny
600,4,Completed,2016-12-09,2016-12-12,2016-12-11,2.0,False,On-Time,True,Ny,Ny
601,4,Completed,2016-12-09,2016-12-10,2016-12-10,1.0,False,On-Time,True,Ny,Ny
602,4,Completed,2016-12-09,2016-12-10,2016-12-11,2.0,True,Late,True,Ny,Ny
603,4,Completed,2016-12-09,2016-12-10,2016-12-10,1.0,False,On-Time,True,Ny,Ny
604,4,Completed,2016-12-10,2016-12-13,2016-12-12,2.0,False,On-Time,True,Ny,Ny
605,4,Completed,2016-12-10,2016-12-11,2016-12-12,2.0,True,Late,True,Ny,Ny
606,4,Completed,2016-12-11,2016-12-12,2016-12-13,2.0,True,Late,True,Ny,Ny
607,4,Completed,2016-12-11,2016-12-14,2016-12-13,2.0,False,On-Time,True,Ny,Ny
608,4,Completed,2016-12-12,2016-12-15,2016-12-14,2.0,False,On-Time,True,Ca,Ca
609,4,Completed,2016-12-12,2016-12-13,2016-12-14,2.0,True,Late,True,Ny,Ny
610,4,Completed,2016-12-13,2016-12-15,2016-12-14,1.0,False,On-Time,True,Ny,Ny
611,4,Completed,2016-12-15,2016-12-17,2016-12-18,3.0,True,Late,True,Ny,Ny
612,4,Completed,2016-12-16,2016-12-17,2016-12-17,1.0,False,On-Time,True,Ny,Ny
613,4,Completed,2016-12-17,2016-12-19,2016-12-19,2.0,False,On-Time,True,Ny,Ny
614,4,Completed,2016-12-18,2016-12-21,2016-12-21,3.0,False,On-Time,True,Ca,Ca
615,4,Completed,2016-12-19,2016-12-22,2016-12-21,2.0,False,On-Time,True,Tx,Tx
616,4,Completed,2016-12-20,2016-12-23,2016-12-23,3.0,False,On-Time,True,Ny,Ny
617,4,Completed,2016-12-21,2016-12-23,2016-12-23,2.0,False,On-Time,True,Ny,Ny
618,4,Completed,2016-12-21,2016-12-22,2016-12-22,1.0,False,On-Time,True,Ny,Ny
619,4,Completed,2016-12-22,2016-12-25,2016-12-25,3.0,False,On-Time,True,Ny,Ny
620,4,Completed,2016-12-22,2016-12-24,2016-12-24,2.0,False,On-Time,True,Ny,Ny
621,4,Completed,2016-12-23,2016-12-25,2016-12-24,1.0,False,On-Time,True,Ny,Ny
622,4,Completed,2016-12-23,2016-12-26,2016-12-25,2.0,False,On-Time,True,Ny,Ny
623,4,Completed,2016-12-24,2016-12-26,2016-12-27,3.0,True,Late,True,Ny,Ny
624,4,Completed,2016-12-24,2016-12-25,2016-12-27,3.0,True,Late,True,Ny,Ny
625,4,Completed,2016-12-25,2016-12-28,2016-12-26,1.0,False,On-Time,True,Ca,Ca
626,4,Completed,2016-12-25,2016-12-28,2016-12-27,2.0,False,On-Time,True,Ny,Ny
627,4,Completed,2016-12-25,2016-12-26,2016-12-28,3.0,True,Late,True,Ny,Ny
628,4,Completed,2016-12-26,2016-12-29,2016-12-27,1.0,False,On-Time,True,Ca,Ca
629,4,Completed,2016-12-26,2016-12-27,2016-12-29,3.0,True,Late,True,Ca,Ca
630,4,Completed,2016-12-26,2016-12-27,2016-12-28,2.0,True,Late,True,Ny,Ny
631,4,Completed,2016-12-27,2016-12-29,2016-12-29,2.0,False,On-Time,True,Ca,Ca
632,4,Completed,2016-12-27,2016-12-29,2016-12-29,2.0,False,On-Time,True,Ny,Ny
633,4,Completed,2016-12-28,2016-12-31,2016-12-30,2.0,False,On-Time,True,Tx,Tx
634,4,Completed,2016-12-29,2017-01-01,2016-12-30,1.0,False,On-Time,True,Ny,Ny
635,4,Completed,2016-12-30,2017-01-02,2016-12-31,1.0,False,On-Time,True,Ny,Ny
636,4,Completed,2017-01-03,2017-01-04,2017-01-05,2.0,True,Late,True,Ca,Ca
637,4,Completed,2017-01-03,2017-01-05,2017-01-05,2.0,False,On-Time,True,Ny,Ny
638,4,Completed,2017-01-04,2017-01-05,2017-01-06,2.0,True,Late,True,Ny,Ny
639,4,Completed,2017-01-06,2017-01-07,2017-01-07,1.0,False,On-Time,True,Ny,Ny
640,4,Completed,2017-01-06,2017-01-08,2017-01-07,1.0,False,On-Time,True,Ny,Ny
641,4,Completed,2017-01-07,2017-01-10,2017-01-08,1.0,False,On-Time,True,Ca,Ca
642,4,Completed,2017-01-07,2017-01-09,2017-01-10,3.0,True,Late,True,Ny,Ny
643,4,Completed,2017-01-08,2017-01-09,2017-01-11,3.0,True,Late,True,Ca,Ca
644,4,Completed,2017-01-08,2017-01-11,2017-01-10,2.0,False,On-Time,True,Ny,Ny
645,4,Completed,2017-01-08,2017-01-11,2017-01-10,2.0,False,On-Time,True,Ny,Ny
646,4,Completed,2017-01-09,2017-01-12,2017-01-11,2.0,False,On-Time,True,Ca,Ca
647,4,Completed,2017-01-09,2017-01-10,2017-01-11,2.0,True,Late,True,Ny,Ny
648,4,Completed,2017-01-09,2017-01-11,2017-01-11,2.0,False,On-Time,True,Ny,Ny
649,4,Completed,2017-01-10,2017-01-11,2017-01-13,3.0,True,Late,True,Ca,Ca
650,4,Completed,2017-01-11,2017-01-14,2017-01-12,1.0,False,On-Time,True,Ca,Ca
651,4,Completed,2017-01-11,2017-01-13,2017-01-13,2.0,False,On-Time,True,Ny,Ny
652,4,Completed,2017-01-12,2017-01-15,2017-01-13,1.0,False,On-Time,True,Tx,Tx
653,4,Completed,2017-01-14,2017-01-17,2017-01-15,1.0,False,On-Time,True,Ca,Ca
654,4,Completed,2017-01-14,2017-01-15,2017-01-17,3.0,True,Late,True,Ny,Ny
655,4,Completed,2017-01-16,2017-01-17,2017-01-18,2.0,True,Late,True,Ca,Ca
656,4,Completed,2017-01-16,2017-01-17,2017-01-18,2.0,True,Late,True,Ny,Ny
657,4,Completed,2017-01-17,2017-01-19,2017-01-20,3.0,True,Late,True,Ca,Ca
658,4,Completed,2017-01-17,2017-01-18,2017-01-18,1.0,False,On-Time,True,Ny,Ny
659,4,Completed,2017-01-17,2017-01-19,2017-01-18,1.0,False,On-Time,True,Ny,Ny
660,4,Completed,2017-01-18,2017-01-19,2017-01-19,1.0,False,On-Time,True,Ny,Ny
661,4,Completed,2017-01-18,2017-01-19,2017-01-20,2.0,True,Late,True,Ny,Ny
662,4,Completed,2017-01-19,2017-01-20,2017-01-20,1.0,False,On-Time,True,Ca,Ca
663,4,Completed,2017-01-20,2017-01-22,2017-01-23,3.0,True,Late,True,Ca,Ca
664,4,Completed,2017-01-20,2017-01-23,2017-01-22,2.0,False,On-Time,True,Ny,Ny
665,4,Completed,2017-01-21,2017-01-22,2017-01-23,2.0,True,Late,True,Ny,Ny
666,4,Completed,2017-01-21,2017-01-22,2017-01-24,3.0,True,Late,True,Ny,Ny
667,4,Completed,2017-01-22,2017-01-24,2017-01-25,3.0,True,Late,True,Ny,Ny
668,4,Completed,2017-01-22,2017-01-23,2017-01-24,2.0,True,Late,True,Tx,Tx
669,4,Completed,2017-01-23,2017-01-24,2017-01-26,3.0,True,Late,True,Ny,Ny
670,4,Completed,2017-01-24,2017-01-25,2017-01-25,1.0,False,On-Time,True,Ny,Ny
671,4,Completed,2017-01-25,2017-01-28,2017-01-26,1.0,False,On-Time,True,Ny,Ny
672,4,Completed,2017-01-26,2017-01-29,2017-01-29,3.0,False,On-Time,True,Ny,Ny
673,4,Completed,2017-01-26,2017-01-28,2017-01-27,1.0,False,On-Time,True,Tx,Tx
674,4,Completed,2017-01-27,2017-01-28,2017-01-29,2.0,True,Late,True,Ny,Ny
675,4,Completed,2017-01-28,2017-01-31,2017-01-30,2.0,False,On-Time,True,Ny,Ny
676,4,Completed,2017-01-28,2017-01-30,2017-01-31,3.0,True,Late,True,Ny,Ny
677,4,Completed,2017-01-28,2017-01-31,2017-01-30,2.0,False,On-Time,True,Ny,Ny
678,4,Completed,2017-01-28,2017-01-29,2017-01-31,3.0,True,Late,True,Tx,Tx
679,4,Completed,2017-01-29,2017-01-30,2017-01-30,1.0,False,On-Time,True,Ca,Ca
680,4,Completed,2017-01-29,2017-02-01,2017-01-30,1.0,False,On-Time,True,Ca,Ca
681,4,Completed,2017-01-29,2017-02-01,2017-01-31,2.0,False,On-Time,True,Ny,Ny
682,4,Completed,2017-01-29,2017-01-30,2017-01-30,1.0,False,On-Time,True,Ny,Ny
683,4,Completed,2017-01-29,2017-01-31,2017-02-01,3.0,True,Late,True,Ny,Ny
684,4,Completed,2017-01-31,2017-02-01,2017-02-02,2.0,True,Late,True,Ny,Ny
685,4,Completed,2017-01-31,2017-02-03,2017-02-02,2.0,False,On-Time,True,Ny,Ny
686,4,Completed,2017-02-01,2017-02-03,2017-02-04,3.0,True,Late,True,Ny,Ny
687,4,Completed,2017-02-02,2017-02-05,2017-02-04,2.0,False,On-Time,True,Ca,Ca
688,4,Completed,2017-02-02,2017-02-03,2017-02-05,3.0,True,Late,True,Ny,Ny
689,4,Completed,2017-02-02,2017-02-03,2017-02-05,3.0,True,Late,True,Ny,Ny
690,4,Completed,2017-02-03,2017-02-04,2017-02-06,3.0,True,Late,True,Ca,Ca
691,4,Completed,2017-02-04,2017-02-06,2017-02-06,2.0,False,On-Time,True,Ny,Ny
693,4,Completed,2017-02-05,2017-02-07,2017-02-06,1.0,False,On-Time,True,Ca,Ca
694,4,Completed,2017-02-05,2017-02-06,2017-02-08,3.0,True,Late,True,Ny,Ny
695,4,Completed,2017-02-05,2017-02-08,2017-02-07,2.0,False,On-Time,True,Ny,Ny
696,4,Completed,2017-02-05,2017-02-08,2017-02-08,3.0,False,On-Time,True,Ny,Ny
697,4,Completed,2017-02-06,2017-02-08,2017-02-09,3.0,True,Late,True,Ca,Ca
698,4,Completed,2017-02-06,2017-02-08,2017-02-09,3.0,True,Late,True,Tx,Tx
699,4,Completed,2017-02-06,2017-02-08,2017-02-09,3.0,True,Late,True,Tx,Tx
700,4,Completed,2017-02-07,2017-02-10,2017-02-08,1.0,False,On-Time,True,Ny,Ny
701,4,Completed,2017-02-07,2017-02-08,2017-02-09,2.0,True,Late,True,Tx,Tx
702,4,Completed,2017-02-08,2017-02-09,2017-02-11,3.0,True,Late,True,Ca,Ca
703,4,Completed,2017-02-08,2017-02-09,2017-02-09,1.0,False,On-Time,True,Ny,Ny
704,4,Completed,2017-02-08,2017-02-09,2017-02-11,3.0,True,Late,True,Ny,Ny
705,4,Completed,2017-02-08,2017-02-11,2017-02-11,3.0,False,On-Time,True,Ny,Ny
706,4,Completed,2017-02-09,2017-02-12,2017-02-10,1.0,False,On-Time,True,Ca,Ca
707,4,Completed,2017-02-09,2017-02-11,2017-02-11,2.0,False,On-Time,True,Ny,Ny
708,4,Completed,2017-02-10,2017-02-12,2017-02-11,1.0,False,On-Time,True,Ca,Ca
709,4,Completed,2017-02-11,2017-02-13,2017-02-12,1.0,False,On-Time,True,Ny,Ny
710,4,Completed,2017-02-13,2017-02-15,2017-02-16,3.0,True,Late,True,Ny,Ny
711,4,Completed,2017-02-13,2017-02-16,2017-02-14,1.0,False,On-Time,True,Ny,Ny
712,4,Completed,2017-02-13,2017-02-14,2017-02-16,3.0,True,Late,True,Tx,Tx
713,4,Completed,2017-02-13,2017-02-14,2017-02-15,2.0,True,Late,True,Tx,Tx
714,4,Completed,2017-02-14,2017-02-17,2017-02-15,1.0,False,On-Time,True,Ny,Ny
716,4,Completed,2017-02-15,2017-02-17,2017-02-18,3.0,True,Late,True,Ny,Ny
717,4,Completed,2017-02-15,2017-02-18,2017-02-17,2.0,False,On-Time,True,Ny,Ny
718,4,Completed,2017-02-16,2017-02-17,2017-02-17,1.0,False,On-Time,True,Ny,Ny
719,4,Completed,2017-02-16,2017-02-19,2017-02-18,2.0,False,On-Time,True,Ny,Ny
720,4,Completed,2017-02-16,2017-02-19,2017-02-19,3.0,False,On-Time,True,Ny,Ny
721,4,Completed,2017-02-16,2017-02-19,2017-02-17,1.0,False,On-Time,True,Ny,Ny
722,4,Completed,2017-02-18,2017-02-20,2017-02-21,3.0,True,Late,True,Ny,Ny
723,4,Completed,2017-02-19,2017-02-21,2017-02-22,3.0,True,Late,True,Ny,Ny
724,4,Completed,2017-02-19,2017-02-22,2017-02-21,2.0,False,On-Time,True,Ny,Ny
725,4,Completed,2017-02-19,2017-02-22,2017-02-22,3.0,False,On-Time,True,Ny,Ny
726,4,Completed,2017-02-19,2017-02-22,2017-02-20,1.0,False,On-Time,True,Ny,Ny
727,4,Completed,2017-02-19,2017-02-22,2017-02-21,2.0,False,On-Time,True,Tx,Tx
728,4,Completed,2017-02-20,2017-02-21,2017-02-23,3.0,True,Late,True,Ca,Ca
729,4,Completed,2017-02-20,2017-02-22,2017-02-21,1.0,False,On-Time,True,Ny,Ny
730,4,Completed,2017-02-21,2017-02-24,2017-02-22,1.0,False,On-Time,True,Ny,Ny
731,4,Completed,2017-02-25,2017-02-27,2017-02-27,2.0,False,On-Time,True,Tx,Tx
732,4,Completed,2017-02-26,2017-02-27,2017-03-01,3.0,True,Late,True,Ny,Ny
733,4,Completed,2017-02-26,2017-03-01,2017-02-27,1.0,False,On-Time,True,Ny,Ny
734,4,Completed,2017-02-26,2017-02-28,2017-03-01,3.0,True,Late,True,Tx,Tx
736,4,Completed,2017-02-27,2017-02-28,2017-02-28,1.0,False,On-Time,True,Ny,Ny
737,4,Completed,2017-02-27,2017-03-01,2017-02-28,1.0,False,On-Time,True,Ny,Ny
738,4,Completed,2017-02-28,2017-03-01,2017-03-03,3.0,True,Late,True,Ca,Ca
739,4,Completed,2017-02-28,2017-03-01,2017-03-02,2.0,True,Late,True,Ny,Ny
740,4,Completed,2017-02-28,2017-03-01,2017-03-02,2.0,True,Late,True,Ny,Ny
741,4,Completed,2017-02-28,2017-03-01,2017-03-01,1.0,False,On-Time,True,Tx,Tx
742,4,Completed,2017-02-28,2017-03-01,2017-03-01,1.0,False,On-Time,True,Tx,Tx
743,4,Completed,2017-03-01,2017-03-04,2017-03-04,3.0,False,On-Time,True,Ny,Ny
744,4,Completed,2017-03-01,2017-03-02,2017-03-02,1.0,False,On-Time,True,Ny,Ny
745,4,Completed,2017-03-01,2017-03-03,2017-03-03,2.0,False,On-Time,True,Ny,Ny
746,4,Completed,2017-03-02,2017-03-04,2017-03-05,3.0,True,Late,True,Ca,Ca
747,4,Completed,2017-03-03,2017-03-04,2017-03-05,2.0,True,Late,True,Ca,Ca
748,4,Completed,2017-03-03,2017-03-05,2017-03-04,1.0,False,On-Time,True,Tx,Tx
749,4,Completed,2017-03-04,2017-03-07,2017-03-05,1.0,False,On-Time,True,Ny,Ny
750,4,Completed,2017-03-04,2017-03-07,2017-03-05,1.0,False,On-Time,True,Tx,Tx
751,4,Completed,2017-03-05,2017-03-08,2017-03-07,2.0,False,On-Time,True,Ca,Ca
752,4,Completed,2017-03-05,2017-03-06,2017-03-07,2.0,True,Late,True,Ny,Ny
753,4,Completed,2017-03-05,2017-03-08,2017-03-08,3.0,False,On-Time,True,Ny,Ny
754,4,Completed,2017-03-06,2017-03-07,2017-03-08,2.0,True,Late,True,Ca,Ca
755,4,Completed,2017-03-06,2017-03-07,2017-03-07,1.0,False,On-Time,True,Ny,Ny
756,4,Completed,2017-03-06,2017-03-07,2017-03-09,3.0,True,Late,True,Ny,Ny
757,4,Completed,2017-03-06,2017-03-08,2017-03-09,3.0,True,Late,True,Ny,Ny
758,4,Completed,2017-03-06,2017-03-08,2017-03-07,1.0,False,On-Time,True,Tx,Tx
759,4,Completed,2017-03-07,2017-03-09,2017-03-08,1.0,False,On-Time,True,Ny,Ny
760,4,Completed,2017-03-07,2017-03-10,2017-03-10,3.0,False,On-Time,True,Ny,Ny
761,4,Completed,2017-03-07,2017-03-08,2017-03-10,3.0,True,Late,True,Ny,Ny
762,4,Completed,2017-03-08,2017-03-09,2017-03-09,1.0,False,On-Time,True,Ny,Ny
763,4,Completed,2017-03-08,2017-03-10,2017-03-09,1.0,False,On-Time,True,Tx,Tx
764,4,Completed,2017-03-09,2017-03-10,2017-03-12,3.0,True,Late,True,Ca,Ca
765,4,Completed,2017-03-09,2017-03-11,2017-03-12,3.0,True,Late,True,Ca,Ca
766,4,Completed,2017-03-09,2017-03-11,2017-03-12,3.0,True,Late,True,Ny,Ny
767,4,Completed,2017-03-09,2017-03-10,2017-03-11,2.0,True,Late,True,Ny,Ny
768,4,Completed,2017-03-09,2017-03-12,2017-03-10,1.0,False,On-Time,True,Ny,Ny
769,4,Completed,2017-03-09,2017-03-11,2017-03-11,2.0,False,On-Time,True,Ny,Ny
770,4,Completed,2017-03-09,2017-03-11,2017-03-11,2.0,False,On-Time,True,Tx,Tx
771,4,Completed,2017-03-11,2017-03-14,2017-03-12,1.0,False,On-Time,True,Ca,Ca
772,4,Completed,2017-03-11,2017-03-12,2017-03-13,2.0,True,Late,True,Ny,Ny
773,4,Completed,2017-03-11,2017-03-12,2017-03-12,1.0,False,On-Time,True,Ny,Ny
774,4,Completed,2017-03-12,2017-03-14,2017-03-14,2.0,False,On-Time,True,Ny,Ny
775,4,Completed,2017-03-12,2017-03-13,2017-03-13,1.0,False,On-Time,True,Ny,Ny
776,4,Completed,2017-03-13,2017-03-15,2017-03-16,3.0,True,Late,True,Ny,Ny
777,4,Completed,2017-03-13,2017-03-16,2017-03-16,3.0,False,On-Time,True,Ny,Ny
779,4,Completed,2017-03-15,2017-03-16,2017-03-18,3.0,True,Late,True,Ny,Ny
780,4,Completed,2017-03-15,2017-03-17,2017-03-17,2.0,False,On-Time,True,Ny,Ny
781,4,Completed,2017-03-15,2017-03-16,2017-03-17,2.0,True,Late,True,Ny,Ny
782,4,Completed,2017-03-15,2017-03-16,2017-03-18,3.0,True,Late,True,Ny,Ny
783,4,Completed,2017-03-16,2017-03-19,2017-03-17,1.0,False,On-Time,True,Ca,Ca
784,4,Completed,2017-03-16,2017-03-19,2017-03-19,3.0,False,On-Time,True,Ny,Ny
785,4,Completed,2017-03-18,2017-03-19,2017-03-20,2.0,True,Late,True,Ca,Ca
786,4,Completed,2017-03-18,2017-03-20,2017-03-19,1.0,False,On-Time,True,Ny,Ny
787,4,Completed,2017-03-18,2017-03-20,2017-03-19,1.0,False,On-Time,True,Tx,Tx
788,4,Completed,2017-03-18,2017-03-20,2017-03-20,2.0,False,On-Time,True,Tx,Tx
789,4,Completed,2017-03-19,2017-03-20,2017-03-20,1.0,False,On-Time,True,Ny,Ny
790,4,Completed,2017-03-19,2017-03-21,2017-03-22,3.0,True,Late,True,Ny,Ny
791,4,Completed,2017-03-20,2017-03-22,2017-03-23,3.0,True,Late,True,Ny,Ny
792,4,Completed,2017-03-22,2017-03-23,2017-03-24,2.0,True,Late,True,Ny,Ny
793,4,Completed,2017-03-23,2017-03-24,2017-03-24,1.0,False,On-Time,True,Ny,Ny
794,4,Completed,2017-03-23,2017-03-25,2017-03-24,1.0,False,On-Time,True,Ny,Ny
795,4,Completed,2017-03-23,2017-03-25,2017-03-26,3.0,True,Late,True,Ny,Ny
796,4,Completed,2017-03-23,2017-03-26,2017-03-25,2.0,False,On-Time,True,Tx,Tx
797,4,Completed,2017-03-24,2017-03-26,2017-03-26,2.0,False,On-Time,True,Ny,Ny
798,4,Completed,2017-03-26,2017-03-28,2017-03-29,3.0,True,Late,True,Ca,Ca
799,4,Completed,2017-03-27,2017-03-28,2017-03-29,2.0,True,Late,True,Ca,Ca
800,4,Completed,2017-03-27,2017-03-29,2017-03-28,1.0,False,On-Time,True,Ny,Ny
801,4,Completed,2017-03-28,2017-03-29,2017-03-30,2.0,True,Late,True,Ca,Ca
802,4,Completed,2017-03-28,2017-03-29,2017-03-30,2.0,True,Late,True,Ny,Ny
803,4,Completed,2017-03-28,2017-03-31,2017-03-30,2.0,False,On-Time,True,Tx,Tx
804,4,Completed,2017-03-29,2017-03-31,2017-03-30,1.0,False,On-Time,True,Ny,Ny
805,4,Completed,2017-03-29,2017-03-30,2017-04-01,3.0,True,Late,True,Ny,Ny
806,4,Completed,2017-03-30,2017-03-31,2017-03-31,1.0,False,On-Time,True,Ny,Ny
807,4,Completed,2017-03-30,2017-04-01,2017-04-02,3.0,True,Late,True,Ny,Ny
808,4,Completed,2017-03-31,2017-04-02,2017-04-02,2.0,False,On-Time,True,Ny,Ny
809,4,Completed,2017-03-31,2017-04-03,2017-04-03,3.0,False,On-Time,True,Ny,Ny
811,4,Completed,2017-04-01,2017-04-04,2017-04-04,3.0,False,On-Time,True,Ny,Ny
812,4,Completed,2017-04-01,2017-04-02,2017-04-03,2.0,True,Late,True,Ny,Ny
813,4,Completed,2017-04-01,2017-04-03,2017-04-02,1.0,False,On-Time,True,Tx,Tx
814,4,Completed,2017-04-02,2017-04-05,2017-04-03,1.0,False,On-Time,True,Ny,Ny
815,4,Completed,2017-04-03,2017-04-05,2017-04-04,1.0,False,On-Time,True,Ca,Ca
816,4,Completed,2017-04-03,2017-04-05,2017-04-05,2.0,False,On-Time,True,Ny,Ny
817,4,Completed,2017-04-04,2017-04-05,2017-04-07,3.0,True,Late,True,Ny,Ny
818,4,Completed,2017-04-04,2017-04-07,2017-04-07,3.0,False,On-Time,True,Ny,Ny
819,4,Completed,2017-04-04,2017-04-07,2017-04-05,1.0,False,On-Time,True,Tx,Tx
820,4,Completed,2017-04-05,2017-04-08,2017-04-07,2.0,False,On-Time,True,Ny,Ny
821,4,Completed,2017-04-05,2017-04-07,2017-04-08,3.0,True,Late,True,Ny,Ny
822,4,Completed,2017-04-06,2017-04-08,2017-04-09,3.0,True,Late,True,Ny,Ny
823,4,Completed,2017-04-06,2017-04-07,2017-04-08,2.0,True,Late,True,Tx,Tx
824,4,Completed,2017-04-07,2017-04-09,2017-04-10,3.0,True,Late,True,Ca,Ca
825,4,Completed,2017-04-07,2017-04-08,2017-04-09,2.0,True,Late,True,Ny,Ny
826,4,Completed,2017-04-07,2017-04-10,2017-04-10,3.0,False,On-Time,True,Ny,Ny
827,4,Completed,2017-04-07,2017-04-10,2017-04-10,3.0,False,On-Time,True,Ny,Ny
828,4,Completed,2017-04-09,2017-04-10,2017-04-12,3.0,True,Late,True,Ny,Ny
829,4,Completed,2017-04-09,2017-04-10,2017-04-10,1.0,False,On-Time,True,Ny,Ny
830,4,Completed,2017-04-11,2017-04-14,2017-04-12,1.0,False,On-Time,True,Ny,Ny
831,4,Completed,2017-04-11,2017-04-12,2017-04-12,1.0,False,On-Time,True,Ny,Ny
832,4,Completed,2017-04-11,2017-04-12,2017-04-12,1.0,False,On-Time,True,Ny,Ny
833,4,Completed,2017-04-12,2017-04-14,2017-04-15,3.0,True,Late,True,Ny,Ny
834,4,Completed,2017-04-12,2017-04-13,2017-04-15,3.0,True,Late,True,Ny,Ny
835,4,Completed,2017-04-13,2017-04-15,2017-04-14,1.0,False,On-Time,True,Ca,Ca
836,4,Completed,2017-04-13,2017-04-16,2017-04-14,1.0,False,On-Time,True,Ny,Ny
837,4,Completed,2017-04-13,2017-04-16,2017-04-14,1.0,False,On-Time,True,Ny,Ny
838,4,Completed,2017-04-14,2017-04-17,2017-04-15,1.0,False,On-Time,True,Ny,Ny
839,4,Completed,2017-04-15,2017-04-18,2017-04-16,1.0,False,On-Time,True,Ca,Ca
840,4,Completed,2017-04-15,2017-04-16,2017-04-16,1.0,False,On-Time,True,Ny,Ny
841,4,Completed,2017-04-15,2017-04-18,2017-04-17,2.0,False,On-Time,True,Ny,Ny
842,4,Completed,2017-04-15,2017-04-18,2017-04-16,1.0,False,On-Time,True,Ny,Ny
843,4,Completed,2017-04-16,2017-04-17,2017-04-19,3.0,True,Late,True,Ny,Ny
844,4,Completed,2017-04-16,2017-04-17,2017-04-18,2.0,True,Late,True,Ny,Ny
845,4,Completed,2017-04-17,2017-04-18,2017-04-18,1.0,False,On-Time,True,Ny,Ny
846,4,Completed,2017-04-17,2017-04-19,2017-04-19,2.0,False,On-Time,True,Ny,Ny
847,4,Completed,2017-04-18,2017-04-19,2017-04-19,1.0,False,On-Time,True,Ny,Ny
848,4,Completed,2017-04-18,2017-04-20,2017-04-20,2.0,False,On-Time,True,Ny,Ny
849,4,Completed,2017-04-19,2017-04-20,2017-04-21,2.0,True,Late,True,Ca,Ca
850,4,Completed,2017-04-19,2017-04-22,2017-04-22,3.0,False,On-Time,True,Ca,Ca
851,4,Completed,2017-04-20,2017-04-21,2017-04-22,2.0,True,Late,True,Ny,Ny
852,4,Completed,2017-04-21,2017-04-23,2017-04-22,1.0,False,On-Time,True,Tx,Tx
853,4,Completed,2017-04-21,2017-04-24,2017-04-24,3.0,False,On-Time,True,Tx,Tx
854,4,Completed,2017-04-22,2017-04-25,2017-04-23,1.0,False,On-Time,True,Ny,Ny
855,4,Completed,2017-04-22,2017-04-23,2017-04-25,3.0,True,Late,True,Ny,Ny
856,4,Completed,2017-04-23,2017-04-25,2017-04-26,3.0,True,Late,True,Ny,Ny
857,4,Completed,2017-04-24,2017-04-25,2017-04-26,2.0,True,Late,True,Ny,Ny
858,4,Completed,2017-04-25,2017-04-27,2017-04-28,3.0,True,Late,True,Ny,Ny
859,4,Completed,2017-04-25,2017-04-26,2017-04-26,1.0,False,On-Time,True,Ny,Ny
860,4,Completed,2017-04-27,2017-04-29,2017-04-28,1.0,False,On-Time,True,Ny,Ny
861,4,Completed,2017-04-27,2017-04-29,2017-04-30,3.0,True,Late,True,Ny,Ny
862,4,Completed,2017-04-27,2017-04-30,2017-04-29,2.0,False,On-Time,True,Tx,Tx
863,4,Completed,2017-04-28,2017-04-30,2017-05-01,3.0,True,Late,True,Ny,Ny
864,4,Completed,2017-04-28,2017-04-30,2017-04-29,1.0,False,On-Time,True,Ny,Ny
865,4,Completed,2017-04-29,2017-05-02,2017-05-01,2.0,False,On-Time,True,Ny,Ny
