order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extraction_timestamp,data_source,latency_days,is_late_delivery,delivery_status,customer_state,store_state,is_local_customer,order_status_label
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Tx,Tx,True,Completed
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ca,Ca,True,Completed
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Tx,Tx,True,Completed
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ca,Ca,True,Completed
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Tx,Tx,True,Completed
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
